UserID,ISBN,BookRating
3583,0340821191,6
3586,0156004992,6
3588,0156628708,7
3593,0316666343,9
3594,0060808241,7
3594,0380725835,8
3594,0440208459,8
3594,0449208672,7
3594,0751511056,6
3594,0751514012,7
3594,0752844059,7
3594,0752848224,6
3594,075285111X,6
3594,186941358X,7
3596,0060199652,10
3596,0886775876,5
3599,0684871580,10
3601,0316284955,7
3601,0805033203,8
3603,156352600X,8
3604,0679427651,5
3605,0345412214,8
3605,0345441702,8
3605,0451147367,5
3611,0595168442,6
3613,044041668X,8
3619,0375501371,4
3622,006447335X,1
3628,0786868015,8
3630,0316155101,8
3632,0312283709,8
3640,0066620996,5
3640,0142002267,8
3640,0312951426,8
3640,0312953615,8
3640,0375703764,6
3640,0394561236,5
3640,0449241114,5
3640,0553270931,5
3640,0670820555,5
3640,0671004549,5
3640,0671027360,8
3640,0671567829,8
3643,0345433106,5
3643,0385494602,3
3643,0385503970,8
3643,1573228281,10
3648,0380804557,7
3651,3257229739,7
3655,0595256775,10
3655,0741412780,8
3655,0970880812,5
3656,0684855380,1
3659,0525946233,8
3660,0425161617,3
3667,0375410848,8
3669,0312974221,8
3669,0446672211,10
3669,0505520680,3
3669,0515097039,8
3669,0553560247,9
3669,0836135474,8
3669,0861782356,10
3670,0345416600,9
3670,0684856476,8
3674,0887309100,8
3675,0375725849,10
3675,1400041988,8
3675,1593080255,10
3675,8408020137,6
3675,8428210675,10
3675,848300268X,7
3675,8488471009,10
3675,8493058777,10
3675,8495501090,6
3675,8495501198,4
3675,9500720418,7
3675,9504604730,10
3679,0064408639,6
3693,0441003257,8
3693,0671008781,6
3693,067100882X,6
3693,0671021257,6
3693,0671026356,9
3693,0671026364,7
3693,0671039288,9
3693,0671526103,6
3693,0743410246,9
3693,0743445600,9
3693,0743445627,9
3693,0743445643,9
3694,0446523569,8
3709,0440236673,7
3709,067102423X,10
3711,0671874349,7
3712,0394838475,8
3719,0312978332,6
3719,0345294459,7
3719,0345384369,8
3719,0373262329,7
3719,0446609781,8
3719,0449219410,9
3719,0451124383,8
3719,0451179706,8
3719,0451408888,8
3719,0515115487,6
3719,051512608X,7
3719,0515127221,7
3719,0590482238,6
3719,0590482378,6
3719,0671524968,7
3719,0679454446,8
3719,1565122208,8
3728,0060008776,7
3728,0449908119,7
3728,0553574671,9
3739,067976402X,5
3752,0140620664,6
3752,3257231393,5
3752,3596122279,5
3756,0446611867,7
3757,8420604690,8
3757,8420639508,8
3757,842063977X,8
3757,8440609191,7
3757,846630620X,8
3757,846660684X,6
3757,8472231496,8
3757,8475307825,7
3757,8477204055,8
3757,8478082875,9
3757,8479018682,7
3757,9681500601,9
3761,0156001454,9
3761,0943233437,9
3764,3440066738,10
3768,0061059137,1
3768,059044316X,5
3771,8466610685,7
3775,0312983298,8
3775,0345382323,5
3775,0425188787,5
3775,0553275852,8
3776,0449147398,10
3777,0006513409,4
3777,0747546215,5
3779,0312980345,7
3780,0743437640,8
3782,0688009387,10
3789,0380017601,10
3792,0140346031,10
3792,0140346848,10
3792,0613286626,10
3798,0553568051,4
3799,0140293442,8
3799,0140293469,9
3799,0333782259,8
3799,0435120964,9
3799,0571097103,7
3800,0920668372,10
3814,0060391448,5
3814,0060391537,3
3814,0156011042,4
3814,0375703861,7
3814,0684829975,7
3814,0812566637,7
3814,1573225789,5
3816,0451099648,7
3817,0060801115,7
3817,0380018179,8
3817,0385479565,9
3817,0425152251,6
3817,0440206154,7
3817,0440967694,10
3817,0553149660,7
3817,0671758896,8
3821,0060930535,7
3827,0007134495,7
3827,0060504072,10
3827,0140132708,10
3827,014029628X,6
3827,0152017682,8
3827,0312274920,8
3827,0312309295,7
3827,0345337662,7
3827,0345348036,9
3827,0345351525,8
3827,0345371984,10
3827,034538475X,8
3827,0345397800,7
3827,0345409671,8
3827,0345413350,7
3827,0345423402,7
3827,034544356X,5
3827,0345460952,10
3827,0375714383,9
3827,038081658X,10
3827,038533303X,10
3827,0385483503,10
3827,0385497288,10
3827,0385499094,8
3827,042518627X,7
3827,0440408903,8
3827,0441004326,8
3827,0441005195,8
3827,0441006329,7
3827,0441007392,6
3827,0553573985,10
3827,0743421574,6
3827,0756401364,7
3827,0765342987,10
3827,0765345048,10
3827,0804114986,10
3827,0807085464,10
3827,0826308791,8
3827,0876056354,9
3827,087951602X,6
3827,0886771544,7
3827,0886777844,7
3827,0886779014,8
3827,0886779758,7
3827,158005059X,10
3827,1931561230,8
3829,0970851715,10
3836,1557504644,7
3837,081120958X,8
3838,0534525075,9
3839,0060932759,7
3839,0312171838,6
3840,0060505559,10
3840,0345423291,10
3840,0345445732,10
3840,0373711646,8
3840,0373834748,5
3840,0385508042,8
3840,0399147853,9
3840,0425183238,10
3840,0451192974,8
3840,0451410157,9
3840,051513287X,9
3840,0553581430,9
3840,0671042505,8
3840,0688175716,6
3840,0743467604,7
3840,1551662906,8
3840,1551667533,10
3840,1570613818,9
3840,193156146X,10
3842,0452282101,7
3853,0486270610,10
3853,048627263X,10
3862,0071408398,7
3865,038079487X,7
3869,0684872153,9
3871,0961937904,8
3874,0140179755,6
3874,0140622500,1
3874,0571152813,5
3875,1857238982,8
3876,380062236X,10
3884,0399147020,8
3885,0062512668,5
3893,0020532105,9
3894,0440226430,10
3896,0785917136,10
3897,1930353006,8
3902,0874831121,8
3910,0786866586,7
3917,0140107649,8
3917,0156007754,7
3917,031205436X,10
3917,0316845442,8
3917,0375405046,8
3917,0380732181,7
3917,038533348X,7
3917,0385497091,5
3917,0394758285,7
3917,0517886685,9
3917,0553371010,8
3917,0670866563,7
3917,0670892963,5
3917,0671027638,7
3917,0679722645,7
3917,0679723226,7
3917,0679756973,8
3917,0688156819,10
3917,0762403004,7
3917,0802134254,7
3917,0872860175,8
3917,1570625190,8
3917,1573226521,7
3917,1573226882,6
3917,1573228214,8
3918,0736909672,10
3921,0811825558,5
3923,0060192119,7
3923,0060934727,6
3923,0060953497,7
3923,0061092355,6
3923,0064407667,5
3923,0064407675,5
3923,0071352430,3
3923,0134843460,5
3923,0140099182,3
3923,0141390972,1
3923,0306810646,5
3923,0312135653,6
3923,0375403671,7
3923,0375421726,6
3923,0375726446,5
3923,037575895X,7
3923,0380731797,8
3923,0380731800,4
3923,0380789019,7
3923,0380977788,6
3923,0393049272,3
3923,0393308189,5
3923,0393318923,8
3923,0441304834,6
3923,0515134449,4
3923,0553580531,9
3923,0596000987,7
3923,0609805002,6
3923,0618134786,8
3923,0670888214,5
3923,0671798553,4
3923,0684853205,8
3923,0767902890,7
3923,0812213122,6
3923,0879238615,7
3923,1882114981,9
3923,1891053426,4
3926,0765347415,5
3930,8408043641,7
3931,8804367199,3
3934,0805324305,10
3937,3462025376,8
3938,0553571818,9
3939,0441790348,8
3939,0812550390,7
3940,2877141519,8
3943,0965881199,10
3944,014011906X,6
3944,0345377494,7
3944,0920109020,8
3947,0152009604,7
3948,0393038025,10
3948,0451155750,9
3951,0060931809,7
3952,1566199697,3
3954,0451527496,7
3954,0618126988,5
3959,0440211158,8
3960,2290044067,9
3965,0345391055,9
3965,0553243055,7
3965,0553245716,6
3965,0553280147,6
3965,0821730894,8
3965,0821739514,6
3975,0375760911,9
3977,0375700757,9
3977,0671681036,8
3977,068480087X,8
3977,0743407067,6
3983,0446679763,6
3983,0684843110,8
3983,0867162791,6
3983,156955028X,6
3983,1585420654,5
3983,1587430665,5
3999,0385504209,10
4016,0064403645,7
4017,006000438X,10
4017,0060175966,9
4017,0060517794,10
4017,0060915544,8
4017,0060929871,9
4017,0060930187,10
4017,006093090X,10
4017,0060964049,9
4017,006251184X,10
4017,0064401774,10
4017,0140042598,10
4017,0140070206,10
4017,0140244824,10
4017,014028009X,9
4017,015600710X,10
4017,0156007754,9
4017,0231121008,10
4017,0312032978,5
4017,0312093004,9
4017,0312150601,5
4017,0312169868,9
4017,0316096199,10
4017,0316169226,10
4017,0316666343,10
4017,0316789844,10
4017,0316899984,5
4017,0345403339,8
4017,0345423291,9
4017,0345424719,10
4017,0345433491,9
4017,0345443284,10
4017,0375406530,10
4017,0375411550,10
4017,0375412557,10
4017,0375701966,9
4017,037570504X,10
4017,0375705856,9
4017,0375707972,10
4017,0375724443,10
4017,0375726624,9
4017,0380005239,10
4017,038072975X,8
4017,0380730138,9
4017,0385265700,9
4017,0385317042,10
4017,0385318782,8
4017,0385319207,10
4017,038533334X,10
4017,0385486804,10
4017,0385502532,9
4017,0393029603,10
4017,0395859972,9
4017,0399142789,10
4017,0425168700,8
4017,0446310786,10
4017,0446516538,7
4017,0446677450,10
4017,0449002985,8
4017,0449911004,8
4017,0451184149,6
4017,0452260116,9
4017,0452264790,5
4017,0452280621,10
4017,0452282829,10
4017,067003178X,5
4017,0670887315,10
4017,0670892963,8
4017,0671038184,10
4017,0671510053,10
4017,0679411267,10
4017,067976402X,10
4017,0679774025,8
4017,068480087X,10
4017,068484267X,10
4017,068484270X,10
4017,068484477X,5
4017,0684852047,8
4017,0688176992,10
4017,0688177859,7
4017,0743439740,10
4017,0786866470,9
4017,0786884622,9
4017,0965036022,5
4017,1400061598,10
4017,1558746161,10
4017,1565122968,10
4017,1569470901,9
4017,1571740562,10
4017,1573225789,9
4017,1573228281,9
4017,1879941201,5
4035,0060008776,7
4035,0345413350,8
4044,1588515281,9
4045,0679450041,10
4049,0241130522,7
4049,0413624501,8
4049,0413725405,9
4049,0745321992,9
4049,1853830852,6
4051,0140185011,10
4051,0140298363,7
4051,0802116175,6
4053,0374129983,2
4057,0877738513,5
4059,006101351X,6
4059,0380817446,7
4066,0345300203,10
4066,0345379330,9
4066,0440154731,6
4066,0440236673,7
4066,0449224775,7
4067,0590371258,6
4069,1573227226,7
4077,0380789035,8
4085,0670813028,8
4090,0316601950,8
4090,0345405730,7
4090,0451197410,8
4090,0785281754,8
4090,0942257324,10
4091,0399148515,9
4091,0399151435,5
4091,0445406518,8
4091,0451210220,7
4091,0671027387,8
4092,0345301293,8
4092,0345431618,8
4092,0451131312,8
4092,0451176464,6
4092,0671027360,7
4092,076534128X,6
4092,0786884460,6
4092,0812575237,7
4092,0849944767,8
4092,0881845531,5
4096,0061031429,6
4097,8440691491,7
4098,0060977337,6
4098,006098726X,9
4098,0312995423,3
4098,0385504209,10
4098,0446693790,8
4098,0553380168,10
4098,0671027360,7
4098,067104155X,7
4107,0345380371,5
4107,0451522303,8
4107,0671504398,10
4114,0441005152,6
4114,0441172717,8
4118,0373320132,7
4120,0525941673,6
4122,0812522400,8
4127,156718359X,6
4130,0140191550,8
4131,0091816874,8
4131,0330020706,7
4131,0375803483,8
4131,0380728133,8
4131,0590542443,9
4131,0590660543,9
4131,0743220633,8
4131,0743421922,8
4131,0751514853,9
4131,0971880107,1
4134,3404143205,1
4134,3629002013,2
4137,0877147728,10
4138,0451526767,9
4138,0553382225,6
4138,0679767959,8
4138,0786866470,6
4138,1573227331,8
4143,0439404371,8
4144,0440222915,8
4144,067976402X,5
4144,1551668653,8
4148,0373292945,5
4149,0066214122,9
4149,0312192339,5
4149,0385508417,4
4149,0399133186,9
4149,0451404300,7
4149,0684803135,1
4149,0842329129,1
4149,1568842406,7
4157,0060392452,8
4157,0060802162,6
4157,0140266909,3
4157,0316779237,10
4157,034531798X,6
4157,0380727501,8
4157,0394744322,6
4157,0440136482,3
4157,0440206154,9
4157,0465006930,9
4157,0670804541,8
4157,0679741836,9
4157,0812968379,9
4157,0836221192,7
4164,006019541X,3
4164,0312961294,5
4164,034545071X,5
4164,0446531332,7
4164,0451188470,1
4165,0446609749,6
4165,0812550390,6
4169,0375502238,8
4169,0385504209,10
4170,0440202043,10
4179,0061097268,6
4179,0345353145,7
4179,0553111531,9
4179,0590452037,7
4181,0439137411,6
4183,0743418174,6
4185,0380758377,8
4187,0399150897,9
4187,0449911160,7
4188,0452283205,9
4191,0553247379,8
4191,0671868640,9
4193,0375727345,5
4193,0811828964,7
4194,0671624342,6
4195,0786890169,6
4196,0375700757,9
4197,0028625757,7
4197,0071349294,9
4197,0312264372,8
4197,0312869061,8
4197,0312873085,8
4197,0316693286,4
4197,0316969680,5
4197,0399146237,6
4197,0399146687,8
4197,0399146865,7
4197,0399147101,8
4197,0399148728,7
4197,0553109839,8
4197,055380099X,9
4197,0670861944,9
4197,0679463070,8
4197,0684841185,9
4197,0684842106,8
4197,0749005491,9
4197,0812968212,9
4197,0875964249,5
4198,0439164842,10
4199,0060174056,5
4203,0373484887,5
4207,8466304592,8
4208,0099521016,6
4216,0140302395,10
4216,0330261878,8
4216,0750005815,8
4216,075001203X,8
4221,0060086246,9
4221,0060723890,6
4221,0061010707,8
4221,0373250126,8
4221,0373250193,10
4221,0373250223,8
4221,0385510438,9
4221,0440131480,6
4221,0440241413,9
4221,0451410947,8
4221,0758204930,8
4221,1558743669,9
4223,0552998001,7
4223,0671004530,7
4223,3216303217,4
4223,3257227809,8
4223,3442413338,8
4223,3442435366,8
4223,3442439736,8
4223,3442444020,6
4223,3499613638,7
4223,3795116074,6
4224,3462025864,8
4225,0446310786,10
4225,0451202341,6
4225,0804106304,6
4225,1573229326,5
4226,0440226414,7
4228,014028009X,7
4228,055327886X,9
4228,0671510053,10
4228,0883657635,7
4246,0140254587,7
4246,0375708278,8
4248,0062512668,7
4255,0340581239,8
4258,0425187063,7
4260,2070407675,8
4260,2070408507,8
4260,2253054747,7
4260,2253171395,6
4260,2264032200,8
4271,0002258579,6
4273,0446361305,3
4278,0451524063,10
4285,0451411285,8
4286,1928556396,10
4292,0028604032,5
4292,0517676044,5
4292,0735700737,5
4292,1562054376,7
4292,1573220256,10
4303,0312282990,9
4303,034547063X,6
4303,0425181480,3
4309,0312280769,10
4309,0405054610,10
4333,8495501112,8
4334,0060392452,6
4334,0345311965,7
4334,0380816555,7
4334,0451099648,7
4334,0451137965,8
4334,0451139739,8
4334,0451177096,7
4334,0553236202,6
4334,0571200435,8
4334,1841950149,8
4334,1877856916,8
4334,8841730161,7
4339,8408043641,7
4343,1852428112,5
4358,0451457811,8
4363,8437602262,8
4363,8440461194,5
4363,8478082395,9
4365,0140043136,10
4365,0345413369,10
4365,0345413377,5
4365,0374525641,10
4365,0399501487,10
4365,0571167926,10
4366,0874775132,7
4369,0738846503,10
4370,0375701311,5
4370,1552633217,5
4375,0786889098,3
4385,0373075286,10
4385,0373076371,10
4385,0373095244,10
4385,0373096585,10
4385,0373098006,10
4385,0373098677,10
4385,0373115458,10
4385,0373165048,10
4385,0373168829,10
4385,0373169175,10
4385,0373169302,10
4385,0373169469,10
4385,0373169477,10
4385,0373169639,10
4385,0373169884,10
4385,0373222289,10
4385,0373223455,10
4385,037324343X,10
4385,0373255500,10
4385,037325668X,10
4385,0373291019,10
4385,0373451911,10
4385,0373482957,10
4385,0373484070,10
4385,0373710291,10
4385,0440221471,10
4385,0446356859,10
4385,0446356875,10
4385,0446360511,10
4385,0446360708,10
4385,0446364290,10
4385,0446364312,10
4385,0446600342,10
4385,0446602558,10
4385,0449005844,10
4385,0553576011,10
4385,0671025384,10
4385,1551666014,10
4385,1551667436,10
4385,1565970519,10
4386,0070212570,8
4386,0452282829,6
4401,0395754127,10
4401,0673523241,10
4401,0688037127,7
4401,0803251734,8
4401,0934971013,7
4401,1562801465,8
4401,1582431612,8
4401,1585673781,7
4418,0066214688,9
4419,0590436848,5
4420,0449219143,8
4420,3442721652,6
4420,347354034X,9
4420,3499156938,8
4420,3795115833,5
4426,0061057797,8
4426,0316781266,8
4428,8432227692,6
4428,8483100126,7
4431,0671623249,9
4432,033028813X,8
4433,0385031386,8
4433,0859696707,8
4433,0875420036,9
4433,1844261085,9
4435,8845229041,7
4437,8817131628,8
4438,0061098795,8
4438,038078520X,4
4439,3492229891,3
4443,0385468067,9
4444,0312420021,6
4475,8878242357,6
4483,0060929871,6
4483,0060931914,8
4483,0393312836,8
4483,0393318680,10
4483,0553211757,8
4483,0553293400,7
4495,0138700982,7
4497,0515093556,1
4501,3596133319,8
4508,1412014050,10
4512,2253003964,8
4514,0380897180,9
4516,0385722206,8
4516,1573240923,7
4517,0702221988,8
4518,888645502X,10
4521,0061095540,5
4524,8817106259,9
4525,9879630130,5
4539,0679732411,7
4541,0060529709,8
4541,0140049975,9
4541,0446606243,7
4544,3701712417,6
4547,0139483993,9
4547,0140390847,5
4547,080913960X,6
4547,8817166901,6
4551,0425115801,8
4556,042517736X,8
4556,0451202856,7
4558,0451405889,8
4570,039571091X,7
4570,0395860318,8
4570,0671003755,8
4570,0679772677,7
4570,0767902912,6
4570,0914171771,5
4571,0142001430,6
4571,0142002054,4
4571,0192833642,7
4571,0413537900,8
4571,1400034779,9
4571,1860463312,6
4573,0609809547,10
4574,038550926X,5
4579,0440214041,5
4590,8477201447,8
4590,8484036308,7
4591,0446611239,7
4599,0142000671,10
4600,0060505249,5
4600,0060580208,10
4600,0345339711,10
4600,0345463404,10
4600,0373218222,9
4600,0380764008,6
4600,0425191060,9
4600,0425191257,5
4600,0449006379,8
4600,0451458923,10
4600,0679777601,10
4600,0743458125,9
4600,0812524853,5
4600,1885840047,8
4622,0060175400,10
4622,006093090X,4
4622,0140177396,8
4622,034540288X,4
4622,0385336179,10
4622,0425154882,7
4622,0440219892,6
4622,0553210327,5
4622,0553212524,8
4622,0553251503,5
4622,0767914767,8
4622,0786886463,7
4622,0802132952,1
4622,0964109964,9
4622,1555834930,4
4639,0393321096,5
4669,0316601950,6
4669,038071681X,7
4686,088029261X,10
4702,0375706682,9
4705,0140270590,7
4705,0140862129,5
4705,0679445625,7
4710,034540498X,6
4710,0440906156,5
4714,0671619373,9
4720,8845249778,8
4732,067976402X,9
4747,0943734150,10
4747,0943734312,10
4753,0964858401,7
4766,059030271X,10
4769,0375724621,9
4769,0618162216,9
4769,0679436685,7
4769,0679733167,7
4769,074341120X,8
4769,0767904893,9
4774,0140077812,8
4776,059045563X,8
4781,0312087357,6
4784,0142000485,8
4784,0971880107,2
4785,006101351X,5
4785,0062508156,8
4785,014019536X,5
4785,0140293248,6
4785,0140298479,7
4785,0226462110,8
4785,0312291639,9
4785,0345291794,6
4785,0345301064,5
4785,038070613X,9
4785,0380708892,9
4785,0380789019,7
4785,0380816555,7
4785,0440504716,8
4785,0449213765,7
4785,0449907899,8
4785,0684848066,4
4785,0806967315,8
4785,0812536509,8
4785,0812553993,8
4785,0812566629,8
4785,0944031072,5
4785,1570625190,6
4785,1573245038,7
4785,1584790660,10
4795,0060392452,8
4795,0060930535,10
4795,0151003084,8
4795,0151008116,9
4795,031242227X,9
4795,0316666343,9
4795,0375705856,10
4795,0375708707,8
4795,0446532231,8
4795,0452282152,9
4795,0802134475,10
4795,1558743669,8
4799,1897783108,3
4801,0340767278,6
4802,0316666343,9
4802,0375701168,3
4802,0439136350,7
4802,074993087X,6
4802,1853260193,9
4802,1853260967,8
4809,0439064864,7
4809,0439136350,9
4809,0439139597,8
4809,0441005489,8
4809,0590353403,8
4809,0924171553,6
4809,1575665379,9
4816,0064470059,8
4816,0380726297,9
4816,0553292056,8
4816,082122154X,10
4816,0821221558,9
4816,0821222341,9
4816,1860119190,9
4820,0553213512,9
4821,0060933577,6
4821,044023672X,5
4821,0786868716,6
4823,0394839129,8
4838,034540047X,6
4838,1573229083,3
4838,3423071001,5
4838,3499613425,8
4838,351836605X,10
4844,0140255842,8
4845,0380805995,9
4849,3379017159,7
4852,0972660208,10
4864,0060935464,10
4864,0446322180,5
4870,0515116173,8
4875,157586326X,6
4878,0440219078,10
4881,0889950954,7
4886,8479534451,4
4896,0439064872,10
4896,0439313899,10
4896,0671765973,10
4896,073870279X,10
4896,0875423248,10
4896,1844261085,10
4896,1869928180,10
4900,0312282990,7
4900,0316776963,7
4912,0553210823,7
4914,0451451686,10
4937,0140304770,8
4937,0140444572,6
4938,006101351X,7
4938,0345313860,10
4938,0385492081,7
4938,0425115801,9
4938,042513525X,7
4938,0440220602,8
4938,0440972329,10
4938,0441790348,10
4938,0451156609,10
4938,0451527038,10
4938,0515095826,8
4938,0515127221,8
4938,0684862719,8
4938,073870234X,7
4938,0786864516,7
4942,0380728184,7
4947,9722105248,8
4948,2020239302,9
4948,2742743693,10
4965,0671016768,7
4970,0769613292,8
4972,8432055913,6
4973,0385484518,8
4973,0767901649,7
4974,0439173035,10
4974,0590187554,5
4980,0425162788,7
4994,0553583905,7
4995,060980748X,7
4998,0393049515,9
4999,1400031354,10
4999,1400034779,10
5003,0452282152,7
5007,0007106130,10
5012,0394574745,10
5017,1572241314,10
5018,2268013987,7
5021,0262192624,7
5021,0394578198,7
5022,2290318329,7
5025,0553278118,7
5027,0310478014,3
5027,0425144569,10
5027,0821764462,5
5027,0821770594,10
5030,0671868314,6
5034,0425170349,10
5037,0380709538,8
5037,0440211727,10
5037,0440213525,8
5037,0440214041,9
5037,0440221471,10
5037,0440226430,6
5037,0446608955,8
5037,0486270556,10
5037,0590433857,9
5037,0590433865,9
5037,0671656589,5
5037,0671695142,3
5037,0671729462,3
5037,0671867113,4
5037,0743225406,3
5037,0743400526,10
5040,0399145087,6
5048,0060392452,10
5048,0679417397,9
5048,0679779159,8
5048,0743237188,10
5048,1550546007,9
5049,0316666343,8
5055,0440204194,7
5055,0440211263,6
5062,0451408721,1
5066,0064472574,10
5073,8807701189,6
5079,8804375914,7
5091,0062502182,8
5091,0449218473,8
5091,0449221032,8
5091,0586087060,8
5100,0060926015,7
5100,0385018061,7
5101,0060977493,5
5102,8433920863,8
5120,0425065952,8
5126,0070064261,7
5126,0971880107,5
5127,8804375914,7
5127,8807813025,9
5127,8807816814,9
5146,8807816814,8
5151,0812550706,10
5153,0864426224,9
5153,1864501235,9
5158,2253044911,8
5158,2253150908,7
5158,2266084372,8
5162,067972883X,7
5163,0060936363,5
5163,0142302015,5
5163,0385486804,5
5163,0440414806,5
5163,0689825587,5
5163,1586480499,5
5170,014038572X,10
5173,846630679X,10
5183,0553277472,8
5186,0316143464,3
5204,0140621334,10
5204,2070362388,6
5204,2070368157,8
5204,2070389634,9
5204,2714303412,10
5204,2864241277,6
5206,8408048082,8
5207,0440204429,8
5207,0440241073,8
5207,0553100130,8
5207,059035342X,8
5207,067187294X,6
5207,0679404856,8
5208,202025462X,8
5208,2290312959,9
5209,0312266588,8
5209,0312906765,10
5209,0345350804,10
5209,0380003821,9
5209,0445204303,9
5209,0486206173,10
5209,0486232948,8
5209,0553225448,7
5209,0553227734,10
5209,0553241575,8
5209,0553580272,9
5209,0671027492,9
5209,0671493515,10
5209,0671725254,8
5209,0786703377,7
5209,0786705302,6
5209,0810934302,8
5209,0812550897,7
5209,0828103054,8
5209,0872168328,9
5209,0879801646,9
5209,0881849804,7
5209,0884042847,8
5209,0884042871,8
5209,0895551950,8
5211,0812561589,7
5223,0670884839,1
5223,8466301526,5
5223,8472234320,9
5225,3404118839,8
5225,3423105518,10
5225,3426600218,5
5225,3442723833,5
5225,3596122279,8
5231,8467004118,7
5232,0929141652,8
5249,0440414121,9
5268,0451166892,10
5268,0451167716,9
5268,1558506462,5
5273,0140345809,8
5273,069811695X,8
5275,0312288115,10
5285,0310329914,10
5285,0553211234,6
5285,1593080077,9
5286,0060548827,8
5286,0375703764,7
5286,0446343013,6
5286,0451202473,9
5286,0671027344,10
5286,0671027638,8
5286,0743439775,9
5287,0440159008,10
5287,0449207595,10
5287,1558747028,6
5289,0515132187,5
5294,0312243022,4
5294,0394758439,5
5294,0449213447,8
5295,0061098361,7
5296,0380730138,6
5296,0385265700,6
5297,0099771519,7
5300,8845224279,7
5311,8806116398,10
5316,0061098736,7
5327,0702227773,7
5328,0375706410,8
5331,0140041079,8
5331,0340765429,10
5331,0563487496,10
5331,0563534753,10
5331,0751516880,10
5331,1862042497,8
5333,034066049X,7
5333,0380718332,7
5333,0380718340,7
5333,0425154092,7
5333,0440213525,9
5337,006099486X,6
5337,0425179613,5
5346,0375724370,9
5350,0140620109,7
5350,342310516X,5
5350,3442413338,7
5350,3453127013,7
5350,3453172841,4
5350,354825621X,8
5351,0330253565,7
5351,0330262726,9
5358,0671014196,7
5359,0688171877,9
5361,0871136791,8
5366,8478808868,7
5371,0140244824,7
5375,037540256X,7
5375,0449005615,8
5376,0684814773,7
5383,957131577X,8
5385,0060391502,5
5385,006039241X,5
5385,0306810123,10
5385,0345370775,10
5385,0345409671,10
5385,0345422384,3
5385,0399518460,8
5385,0440504708,7
5385,0517881004,10
5385,055321277X,10
5385,0553284347,10
5385,0671518909,10
5385,0671521136,7
5385,0679726225,8
5385,0679732241,10
5385,0684841827,8
5385,0688140718,4
5385,0853301239,6
5385,0874779669,5
5385,1555834310,5
5403,0773674489,9
5409,0743423682,10
5410,1410798860,10
5414,060980748X,6
5416,0061096253,8
5416,0425068099,8
5416,0425142035,5
5416,0440211263,7
5416,0449146391,8
5416,0553277723,8
5424,0312243359,10
5426,0440508975,8
5427,0006751504,10
5429,0743469844,9
5430,0373289278,8
5430,0449148238,5
5439,0060928336,8
5439,0060938455,9
5439,0312099045,10
5439,0375504613,8
5439,0451205561,6
5439,0486256111,10
5439,0671001795,8
5439,0805063897,10
5439,0892961759,8
5439,1888054557,10
5439,1892145057,9
5443,0425161285,8
5444,8804342838,9
5448,006106498X,8
5448,014034991X,8
5448,0440403332,6
5448,0440414539,10
5448,0440439884,9
5448,0440948991,8
5448,0553274295,6
5448,0590457233,8
5448,0590457799,7
5448,0590926675,9
5448,0671794019,7
5448,0689311001,9
5448,0689800843,10
5448,0743448421,8
5451,067088300X,8
5451,1586480103,5
5452,0446600253,8
5452,0671007696,5
5452,0671039830,5
5452,0671039857,5
5453,0140063838,7
5458,0207169519,9
5459,0684870819,6
5459,0743403614,7
5459,1558748040,8
5462,013029442X,3
5463,8495501074,7
5468,1559210869,7
5469,0886779960,8
5471,033042095X,8
5471,0789716399,10
5474,0821767240,3
5476,0066212693,7
5476,0312278586,7
5476,0316096199,4
5476,0316666343,4
5476,0316693235,5
5476,0316780812,10
5476,0316782262,6
5476,034540761X,7
5476,0385504209,10
5476,0399149295,8
5476,0425121631,8
5476,0440225701,5
5476,0446530387,7
5476,0446609323,5
5476,0451168690,5
5476,0525945210,8
5476,0553572105,5
5476,0670031062,7
5476,0679439382,1
5476,0688177743,10
5476,0743407083,9
5476,0786869054,10
5476,0786889837,3
5476,0804108749,8
5476,0804109052,5
5476,1565123417,7
5476,1841952974,8
5483,0804114986,8
5489,0140069135,8
5490,0060930535,7
5490,0448089165,5
5490,044808919X,5
5490,0451626079,6
5490,0696214563,8
5490,0844273252,5
5490,0877201358,5
5490,156383121X,5
5490,1563831236,5
5490,1892051176,5
5492,1559362324,9
5498,0345430786,4
5499,0060005556,10
5499,0060083956,7
5499,0060193883,6
5499,0060555513,10
5499,0060555653,7
5499,0312271786,10
5499,0312304269,10
5499,0312306814,10
5499,0312316690,10
5499,0312319142,10
5499,0312319517,10
5499,0316591122,10
5499,0316710571,10
5499,0345452577,10
5499,0345453417,10
5499,0345457587,10
5499,0345458915,10
5499,0380978830,8
5499,0385336209,10
5499,0385510438,10
5499,0385511612,10
5499,0399145664,8
5499,0399148655,10
5499,0399148760,8
5499,0399149821,10
5499,0399150854,10
5499,0399150870,10
5499,0446530689,10
5499,0446531421,10
5499,0525947655,10
5499,0553802496,10
5499,0553802526,10
5499,0743428684,8
5499,0892967544,10
5499,1400041414,10
5501,0425178102,7
5501,0553580515,7
5505,1930252501,9
5506,0312981260,10
5506,0312985207,7
5506,0449220354,5
5507,0385144342,6
5507,0385144741,5
5517,0595175686,10
5526,1594082316,10
5531,0393312801,7
5535,2070394867,8
5536,0609807420,4
5537,0425122956,10
5539,0061031844,6
5539,0130484717,5
5539,0142001740,8
5539,0345339681,10
5539,0345423402,8
5539,0345423429,7
5539,034544356X,6
5539,0385490445,10
5539,0425152367,8
5539,0451206525,9
